,node,eign,closeness,betwness,centrality,community,density
2244,2765,4.034445741061298e-07,0,0,4,5,0.0075912648459307095
2315,3237,4.404344841151297e-07,0,0,4,5,0.0075912648459307095
2320,2415,6.072375157455589e-07,0,0,4,5,0.0075912648459307095
2525,2146,6.454969672705561e-06,0,0,4,5,0.0075912648459307095
2842,6632,6.262741929503061e-07,0,0,4,5,0.0075912648459307095
2874,5004,3.295511993493524e-08,0,0,4,5,0.0075912648459307095
2889,584,3.5286844986040256e-06,0,0,4,5,0.0075912648459307095
2890,2753,1.0399308219158619e-06,0,0,4,5,0.0075912648459307095
2892,5263,0.00011537410954427695,0,0,4,5,0.0075912648459307095
2893,6451,3.164401058890859e-07,0,0,4,5,0.0075912648459307095
3251,1535,6.7352225139611005e-06,0,0,4,5,0.0075912648459307095
3434,1159,5.428480030410825e-07,0,0,4,5,0.0075912648459307095
3437,780,2.720543239969597e-07,0,0,4,5,0.0075912648459307095
3442,3654,3.984378304203453e-07,0,0,4,5,0.0075912648459307095
3501,6382,8.038884073150645e-08,0,0,4,5,0.0075912648459307095
3624,5131,6.252673914025604e-06,0,0,4,5,0.0075912648459307095
3649,1491,3.0345453076177453e-07,0,0,4,5,0.0075912648459307095
3732,1903,2.813957284911465e-06,0,0,4,5,0.0075912648459307095
3762,1470,2.2831937424531673e-07,0,0,4,5,0.0075912648459307095
3955,5592,4.729902438701288e-05,0,0,4,5,0.0075912648459307095
4062,1399,8.117537993678636e-07,0,0,4,5,0.0075912648459307095
4361,3403,1.1916392499485775e-06,0,0,4,5,0.0075912648459307095
4479,1249,8.21584287654146e-06,0,0,4,5,0.0075912648459307095
4660,7101,4.94469807637119e-07,0,0,4,5,0.0075912648459307095
4778,6153,1.7564424682381333e-06,0,0,4,5,0.0075912648459307095
4826,1769,1.0687446532314364e-05,0,0,4,5,0.0075912648459307095
5176,1688,9.740079035385558e-06,0,0,4,5,0.0075912648459307095
5193,1694,3.210648836603868e-08,0,0,4,5,0.0075912648459307095
5220,6453,4.1224048705902217e-07,0,0,4,5,0.0075912648459307095
5246,1938,8.454491841338589e-07,0,0,4,5,0.0075912648459307095
5294,2059,6.697257735751844e-06,0,0,4,5,0.0075912648459307095
5301,5184,0.00017337267903025271,0,0,4,5,0.0075912648459307095
5312,2646,0.00011650022905873224,0,0,4,5,0.0075912648459307095
5331,4369,2.905639307917515e-05,0,0,4,5,0.0075912648459307095
5337,2777,1.1034518329337694e-05,0,0,4,5,0.0075912648459307095
5364,4297,3.3757413760679497e-07,0,0,4,5,0.0075912648459307095
5612,1985,4.093843683765741e-07,0,0,4,5,0.0075912648459307095
5773,5495,1.0021183559104448e-05,0,0,4,5,0.0075912648459307095
5870,2833,1.8645998642062843e-07,0,0,4,5,0.0075912648459307095
5900,5628,4.292567287824594e-07,0,0,4,5,0.0075912648459307095
6052,2450,1.7752091094875992e-07,0,0,4,5,0.0075912648459307095
6054,5208,4.1672800941237e-08,0,0,4,5,0.0075912648459307095
6055,2643,5.6926558615703806e-06,0,0,4,5,0.0075912648459307095
6071,6937,1.265040607257165e-05,0,0,4,5,0.0075912648459307095
6408,6246,9.362874031650411e-07,0,0,4,5,0.0075912648459307095
6460,2971,6.703209341724504e-06,0,0,4,5,0.0075912648459307095
6461,4105,6.703209341724504e-06,0,0,4,5,0.0075912648459307095
7255,4733,7.282322729280977e-07,0,0,4,5,0.0075912648459307095
14,562,6.008655110851645e-07,0,0,5,5,0.0075912648459307095
59,3291,1.2211951480492497e-05,0,0,5,5,0.0075912648459307095
962,585,4.2095503344259617e-07,0,0,5,5,0.0075912648459307095
1134,3906,4.4793058234487094e-05,0,0,5,5,0.0075912648459307095
1136,5668,6.6387325805833995e-06,0,0,5,5,0.0075912648459307095
1144,2126,1.0824705306308264e-05,0,0,5,5,0.0075912648459307095
1203,6936,3.365627064308032e-06,0,0,5,5,0.0075912648459307095
1559,632,9.734078904428912e-07,0,0,5,5,0.0075912648459307095
1570,601,1.9279589802651444e-05,0,0,5,5,0.0075912648459307095
1697,7133,1.2909135713838384e-05,0,0,5,5,0.0075912648459307095
1701,3311,3.2134404587918203e-07,0,0,5,5,0.0075912648459307095
1891,315,0.00010121457717945395,0,0,5,5,0.0075912648459307095
1979,4627,6.01764516466993e-07,0,0,5,5,0.0075912648459307095
2172,393,0.000506164182748858,0,0,5,5,0.0075912648459307095
2173,6502,0.006665591337669853,0,0,5,5,0.0075912648459307095
2283,4155,1.4082767316961318e-06,0,0,5,5,0.0075912648459307095
2313,4002,3.2796616241200227e-07,0,0,5,5,0.0075912648459307095
2603,3182,6.9253498615224126e-06,0,0,5,5,0.0075912648459307095
2891,3374,3.304485740218246e-07,0,0,5,5,0.0075912648459307095
2922,5223,6.77091888599329e-07,0,0,5,5,0.0075912648459307095
2934,7105,4.813126512073565e-05,0,0,5,5,0.0075912648459307095
2984,617,3.50087354682235e-08,0,0,5,5,0.0075912648459307095
2989,2703,1.8172755644757126e-07,0,0,5,5,0.0075912648459307095
2996,3703,1.3287534793749362e-07,0,0,5,5,0.0075912648459307095
3115,777,5.817394953049867e-07,0,0,5,5,0.0075912648459307095
3127,5878,5.538485083460561e-07,0,0,5,5,0.0075912648459307095
3172,1715,6.453443137578062e-07,0,0,5,5,0.0075912648459307095
3478,3117,3.358462094576243e-08,0,0,5,5,0.0075912648459307095
3499,803,1.467106871596937e-06,0,0,5,5,0.0075912648459307095
3500,4996,9.433094435456245e-07,0,0,5,5,0.0075912648459307095
4509,6084,6.67837383203162e-06,0,0,5,5,0.0075912648459307095
4511,2123,1.0896816623487246e-06,0,0,5,5,0.0075912648459307095
4825,6347,1.2644415948384363e-05,0,0,5,5,0.0075912648459307095
4845,5465,2.503303509621466e-07,0,0,5,5,0.0075912648459307095
4945,1539,6.835927465993991e-07,0,0,5,5,0.0075912648459307095
5025,3548,4.7452294088006735e-07,0,0,5,5,0.0075912648459307095
5195,7314,8.700005987766881e-07,0,0,5,5,0.0075912648459307095
5244,6508,4.376069978102252e-07,0,0,5,5,0.0075912648459307095
5245,5304,7.76634610826934e-06,0,0,5,5,0.0075912648459307095
5339,5103,6.272051472360532e-06,0,0,5,5,0.0075912648459307095
5363,2881,3.8176693444399875e-06,0,0,5,5,0.0075912648459307095
5497,5349,7.3809924865383125e-06,0,0,5,5,0.0075912648459307095
6252,4427,4.089299006800585e-06,0,0,5,5,0.0075912648459307095
6543,3087,8.400087306535569e-07,0,0,5,5,0.0075912648459307095
6962,6005,1.1682340544279407e-06,0,0,5,5,0.0075912648459307095
7438,7104,6.103393959329786e-06,0,0,5,5,0.0075912648459307095
1091,670,4.827164361418359e-07,0,0,6,5,0.0075912648459307095
1202,6965,1.810516270590921e-06,0,0,6,5,0.0075912648459307095
1412,5922,9.845390031242402e-07,0,0,6,5,0.0075912648459307095
1514,241,9.046513730828344e-07,0,0,6,5,0.0075912648459307095
1659,4992,1.0376297507465022e-05,0,0,6,5,0.0075912648459307095
1995,4397,4.90371961428217e-07,0,0,6,5,0.0075912648459307095
1999,5981,8.256265917094572e-07,0,0,6,5,0.0075912648459307095
2065,6775,1.311167243930283e-05,0,0,6,5,0.0075912648459307095
2158,4879,1.0341172415476798e-05,0,0,6,5,0.0075912648459307095
2523,5529,3.360190850524107e-06,0,0,6,5,0.0075912648459307095
3440,4070,4.4453575250978014e-07,0,0,6,5,0.0075912648459307095
3648,7549,7.406243402897836e-08,0,0,6,5,0.0075912648459307095
3650,1643,7.276653147482788e-06,0,0,6,5,0.0075912648459307095
3726,5478,0.0001353779520044,0,0,6,5,0.0075912648459307095
3734,984,1.5871863078457638e-05,0,0,6,5,0.0075912648459307095
4547,3575,6.725469059146237e-06,0,0,6,5,0.0075912648459307095
4776,1426,6.342818084982787e-06,0,0,6,5,0.0075912648459307095
4780,3373,6.807731286812212e-06,0,0,6,5,0.0075912648459307095
4846,2502,1.2120194066250967e-07,0,0,6,5,0.0075912648459307095
5219,3364,8.85442667050984e-06,0,0,6,5,0.0075912648459307095
5261,7550,6.9402453105080574e-06,0,0,6,5,0.0075912648459307095
5492,6275,3.2968973094739925e-05,0,0,6,5,0.0075912648459307095
5493,7148,1.3767029189973877e-05,0,0,6,5,0.0075912648459307095
5570,4855,4.339380019281536e-08,0,0,6,5,0.0075912648459307095
5871,4911,4.915395282514581e-07,0,0,6,5,0.0075912648459307095
13,2,7.43361375373027e-07,0,0,7,5,0.0075912648459307095
51,6283,4.647091003172024e-07,0,0,7,5,0.0075912648459307095
965,3891,7.0584867525104725e-06,0,0,7,5,0.0075912648459307095
1146,4933,1.398935872432185e-05,0,0,7,5,0.0075912648459307095
1218,4937,1.9889990238069097e-06,0,0,7,5,0.0075912648459307095
1264,5058,3.0230697561028507e-07,0,0,7,5,0.0075912648459307095
1267,6085,8.29639221556784e-07,0,0,7,5,0.0075912648459307095
1379,4611,0.00012295118816808698,0,0,7,5,0.0075912648459307095
1413,6772,6.169592487700446e-05,0,0,7,5,0.0075912648459307095
1516,3344,6.32241086980825e-07,0,0,7,5,0.0075912648459307095
1699,3615,3.3458046706853433e-06,0,0,7,5,0.0075912648459307095
1704,1907,1.0321094266206936e-06,0,0,7,5,0.0075912648459307095
1705,5814,6.5524515034972485e-06,0,0,7,5,0.0075912648459307095
1893,4647,0.00010939877026048782,0,0,7,5,0.0075912648459307095
1992,4260,6.402055909712181e-07,0,0,7,5,0.0075912648459307095
2063,369,7.5205599950781925e-06,0,0,7,5,0.0075912648459307095
2899,2816,0.0040665957165516,0,0,7,5,0.0075912648459307095
3116,3082,7.4572208676945585e-06,0,0,7,5,0.0075912648459307095
3117,2939,5.452605548449478e-06,0,0,7,5,0.0075912648459307095
3846,4457,6.501936567818205e-06,0,0,7,5,0.0075912648459307095
4827,5498,1.66460280309616e-05,0,0,7,5,0.0075912648459307095
5184,1781,0.0044592258027981065,0,0,7,5,0.0075912648459307095
5256,7153,6.904344358466166e-06,0,0,7,5,0.0075912648459307095
5281,4744,5.401983641803979e-07,0,0,7,5,0.0075912648459307095
5293,1763,6.798342244224671e-06,0,0,7,5,0.0075912648459307095
5402,7022,7.887611796411684e-06,0,0,7,5,0.0075912648459307095
5489,2251,6.6553007943140745e-06,0,0,7,5,0.0075912648459307095
5494,2128,3.304119193811988e-05,0,0,7,5,0.0075912648459307095
6053,6784,1.0582014981961904e-06,0,0,7,5,0.0075912648459307095
15,1492,9.638772997819502e-07,0,0,8,5,0.0075912648459307095
48,870,9.221943718613906e-07,0,0,8,5,0.0075912648459307095
54,342,1.2308239068064425e-06,0,0,8,5,0.0075912648459307095
72,9,1.2626164847284087e-05,0,0,8,5,0.0075912648459307095
1201,2880,8.478342407378197e-06,0,0,8,5,0.0075912648459307095
1217,4428,7.563523711539284e-06,0,0,8,5,0.0075912648459307095
1490,5807,2.0669201949681574e-07,0,0,8,5,0.0075912648459307095
1786,5488,1.3960820313863923e-06,0,0,8,5,0.0075912648459307095
1998,4060,5.29270074671319e-07,0,0,8,5,0.0075912648459307095
2153,385,5.348802078302087e-07,0,0,8,5,0.0075912648459307095
2318,1614,1.4109365516923506e-05,0,0,8,5,0.0075912648459307095
2369,1812,0.006675825340565106,0,0,8,5,0.0075912648459307095
2524,2298,8.385067450269891e-07,0,0,8,5,0.0075912648459307095
2527,4558,1.4549244419531673e-06,0,0,8,5,0.0075912648459307095
2894,3793,6.7682525733209635e-06,0,0,8,5,0.0075912648459307095
3092,5372,7.0881831160058305e-06,0,0,8,5,0.0075912648459307095
3173,5260,7.000754819938503e-07,0,0,8,5,0.0075912648459307095
3443,2599,5.552758554131682e-06,0,0,8,5,0.0075912648459307095
4656,2244,3.897315615074139e-07,0,0,8,5,0.0075912648459307095
5340,4336,8.23192254934996e-06,0,0,8,5,0.0075912648459307095
5994,7571,1.2712961211013045e-06,0,0,8,5,0.0075912648459307095
6337,4167,9.769315608847505e-06,0,0,8,5,0.0075912648459307095
19,4154,2.3757078010463456e-06,0,0,9,5,0.0075912648459307095
967,4149,3.0899561466633124e-06,0,0,9,5,0.0075912648459307095
1997,4368,6.929263586342757e-07,0,0,9,5,0.0075912648459307095
2987,1355,4.1972161974645927e-07,0,0,9,5,0.0075912648459307095
3431,3077,0.00013716156428687069,0,0,9,5,0.0075912648459307095
4510,1710,9.257393554064637e-06,0,0,9,5,0.0075912648459307095
5820,2189,1.6461920217625655e-05,0,0,9,5,0.0075912648459307095
5821,2803,1.3236132722051597e-05,0,0,9,5,0.0075912648459307095
18,7128,7.456872585822179e-06,0,0,10,5,0.0075912648459307095
44,5856,7.114768501899646e-07,0,0,10,5,0.0075912648459307095
52,7340,2.7808813297344088e-06,0,0,10,5,0.0075912648459307095
58,1551,7.169182723330244e-07,0,0,10,5,0.0075912648459307095
1089,2232,6.794053363120231e-07,0,0,10,5,0.0075912648459307095
1199,179,7.739584529568372e-06,0,0,10,5,0.0075912648459307095
1214,183,2.3796561952716713e-06,0,0,10,5,0.0075912648459307095
1489,6970,1.166447941232018e-06,0,0,10,5,0.0075912648459307095
2923,3382,8.083462114019726e-06,0,0,10,5,0.0075912648459307095
2986,5386,7.168717337660593e-07,0,0,10,5,0.0075912648459307095
3120,6636,1.7533328224463803e-06,0,0,10,5,0.0075912648459307095
3250,7365,1.640038934554174e-05,0,0,10,5,0.0075912648459307095
3439,6021,1.7986076050818788e-06,0,0,10,5,0.0075912648459307095
3619,4384,2.8171849576782865e-05,0,0,10,5,0.0075912648459307095
4174,6116,7.081133012121336e-06,0,0,10,5,0.0075912648459307095
4947,3759,1.778990040017096e-06,0,0,10,5,0.0075912648459307095
5221,4959,1.5899055735882738e-05,0,0,10,5,0.0075912648459307095
47,598,2.7961153443193513e-06,0,0,11,5,0.0075912648459307095
49,3079,8.443238695934875e-06,0,0,11,5,0.0075912648459307095
57,1284,7.284084658684336e-06,0,0,11,5,0.0075912648459307095
1200,4512,2.1087441374705045e-06,0,0,11,5,0.0075912648459307095
1219,2747,2.9015488754370496e-06,0,0,11,5,0.0075912648459307095
1266,860,9.902682102431674e-07,0,0,11,5,0.0075912648459307095
2067,2091,1.624215608109045e-05,0,0,11,5,0.0075912648459307095
2516,487,3.249461474915548e-07,0,0,11,5,0.0075912648459307095
2924,2930,2.3215350115198595e-06,0,0,11,5,0.0075912648459307095
3121,3582,1.650800426293912e-05,0,0,11,5,0.0075912648459307095
3171,1265,1.0128739438612893e-05,0,0,11,5,0.0075912648459307095
53,7279,2.415388980824798e-06,0,0,12,5,0.0075912648459307095
958,133,1.1000169322575718e-06,0,0,12,5,0.0075912648459307095
2156,5623,1.690023434894916e-06,0,0,12,5,0.0075912648459307095
4939,3569,3.239827353165205e-05,0,0,12,5,0.0075912648459307095
5746,4476,1.638675597988266e-05,0,0,12,5,0.0075912648459307095
1090,346,1.192288926615396e-06,0,0,13,5,0.0075912648459307095
1142,3346,2.4232734001118926e-05,0,0,13,5,0.0075912648459307095
2836,1391,6.665409694476267e-07,0,0,13,5,0.0075912648459307095
3733,5268,3.1058839819476914e-06,0,0,13,5,0.0075912648459307095
4061,6365,2.605600336019916e-05,0,0,13,5,0.0075912648459307095
1215,3969,1.450079610026801e-05,0,0,14,5,0.0075912648459307095
1892,602,1.3560432393964992e-05,0,0,14,5,0.0075912648459307095
1143,2387,1.4301294739219673e-05,0,0,15,5,0.0075912648459307095
1221,6941,2.538719588001835e-06,0,0,15,5,0.0075912648459307095
1588,3325,0.00021853617537531965,0,0,15,5,0.0075912648459307095
1994,1724,1.646009798330484e-05,0,0,15,5,0.0075912648459307095
2888,989,7.168912492101666e-05,0,0,15,5,0.0075912648459307095
5495,3861,9.048905385085003e-06,0,0,15,5,0.0075912648459307095
17,5303,2.355214483227843e-06,0,0,16,5,0.0075912648459307095
1702,433,6.303505784702656e-06,0,0,16,5,0.0075912648459307095
1859,4719,1.8602243597511384e-06,0,0,16,5,0.0075912648459307095
1139,5377,1.409246290420572e-05,0,0,17,5,0.0075912648459307095
1660,6160,0.00011811882233531505,0,0,17,5,0.0075912648459307095
1703,6194,8.123912533503263e-06,0,0,17,5,0.0075912648459307095
5283,4886,1.0588734351161151e-06,0,0,17,5,0.0075912648459307095
4175,7071,0.00018639719360999578,0,0,18,5,0.0075912648459307095
46,6180,4.377796155800585e-06,0,0,19,5,0.0075912648459307095
50,1834,3.3792524233191285e-05,0,0,19,5,0.0075912648459307095
961,1734,7.683715312755506e-06,0,0,19,5,0.0075912648459307095
1141,5968,1.5779484781477696e-05,0,0,19,5,0.0075912648459307095
1515,2800,8.428748136412109e-06,0,0,19,5,0.0075912648459307095
2901,4348,0.00012854325570637527,0,0,19,5,0.0075912648459307095
16,6,1.4681164221796181e-05,0,0,20,5,0.0075912648459307095
56,1462,0.00023129050075025673,0,0,20,5,0.0075912648459307095
60,167,0.00023407873587609203,0,0,20,5,0.0075912648459307095
1138,6256,1.4479266115181445e-05,0,0,20,5,0.0075912648459307095
959,4705,1.0701839396744838e-05,0,0,21,5,0.0075912648459307095
1137,2470,0.0002376448168427161,0,0,21,5,0.0075912648459307095
1140,7534,9.615629657650642e-06,0,0,21,5,0.0075912648459307095
1205,285,3.888080618349383e-06,0,0,22,5,0.0075912648459307095
1216,6341,1.9252309712079606e-05,0,0,22,5,0.0075912648459307095
605,6564,1.52092142924067e-05,0,0,24,5,0.0075912648459307095
1135,2691,1.0210461000991916e-05,0,0,24,5,0.0075912648459307095
1220,1180,1.0047356477780272e-05,0,0,26,5,0.0075912648459307095
1806,1897,0.00025405022568244525,0,0,30,5,0.0075912648459307095
45,667,1.2958880075372547e-05,0,0,35,5,0.0075912648459307095
74,1795,0.00023858584806517267,0,0,50,5,0.0075912648459307095
945,7199,0.0009748150523118946,0,0,62,5,0.0075912648459307095
40,4,7.226498244572167e-07,0,0,1,6,0.011503319529349899
63,6243,2.938134402733172e-05,0,0,1,6,0.011503319529349899
68,428,2.938134402733172e-05,0,0,1,6,0.011503319529349899
81,10,9.82738788934776e-06,0,0,1,6,0.011503319529349899
587,88,1.350659191527346e-06,0,0,1,6,0.011503319529349899
1116,163,1.9950435246452463e-06,0,0,1,6,0.011503319529349899
1346,927,2.3497187827089316e-05,0,0,1,6,0.011503319529349899
1468,7342,1.2410164476470665e-05,0,0,1,6,0.011503319529349899
1792,6285,1.8622227706480172e-05,0,0,1,6,0.011503319529349899
1898,317,4.801772744527421e-06,0,0,1,6,0.011503319529349899
2100,377,3.1792085519195447e-06,0,0,1,6,0.011503319529349899
2252,6059,2.3400245628790128e-07,0,0,1,6,0.011503319529349899
2360,4331,1.7983977762141687e-07,0,0,1,6,0.011503319529349899
2394,459,2.6183748904229735e-06,0,0,1,6,0.011503319529349899
2397,7066,4.9235964585415744e-08,0,0,1,6,0.011503319529349899
2821,556,0.00010823352072320088,0,0,1,6,0.011503319529349899
3152,677,2.5374642396996036e-08,0,0,1,6,0.011503319529349899
3192,695,2.4343945962724443e-05,0,0,1,6,0.011503319529349899
3227,2873,9.564912926798313e-06,0,0,1,6,0.011503319529349899
3253,714,4.405085681484137e-08,0,0,1,6,0.011503319529349899
3258,716,1.634988007514305e-08,0,0,1,6,0.011503319529349899
3449,1276,7.874571253005523e-08,0,0,1,6,0.011503319529349899
3569,841,8.558146420287744e-06,0,0,1,6,0.011503319529349899
3671,7073,1.1078490196278959e-05,0,0,1,6,0.011503319529349899
3748,1395,2.872252947022731e-07,0,0,1,6,0.011503319529349899
3755,910,1.9790467740879053e-08,0,0,1,6,0.011503319529349899
3833,943,1.9857373288616675e-05,0,0,1,6,0.011503319529349899
3870,5266,4.405085681484137e-08,0,0,1,6,0.011503319529349899
4063,1030,2.009452895922123e-05,0,0,1,6,0.011503319529349899
4185,1091,1.4671342318544962e-06,0,0,1,6,0.011503319529349899
4220,1104,7.695979800993226e-05,0,0,1,6,0.011503319529349899
4445,6714,2.5374642396996036e-08,0,0,1,6,0.011503319529349899
4473,1242,9.507072314722159e-07,0,0,1,6,0.011503319529349899
4474,1245,1.1070573106631156e-05,0,0,1,6,0.011503319529349899
4519,1269,1.52585119649923e-06,0,0,1,6,0.011503319529349899
4630,3627,7.651194792244074e-06,0,0,1,6,0.011503319529349899
4764,2661,7.402984312474654e-06,0,0,1,6,0.011503319529349899
4769,1422,8.694508088419186e-06,0,0,1,6,0.011503319529349899
4823,1461,1.0047560549500448e-06,0,0,1,6,0.011503319529349899
4916,1513,0.00013640913636805006,0,0,1,6,0.011503319529349899
5009,1581,2.8945195829449958e-06,0,0,1,6,0.011503319529349899
5090,4592,6.796044184839758e-06,0,0,1,6,0.011503319529349899
5189,5005,2.0378863598209658e-05,0,0,1,6,0.011503319529349899
5200,1697,1.9047808627327162e-05,0,0,1,6,0.011503319529349899
5210,3011,6.232567948182594e-09,0,0,1,6,0.011503319529349899
5249,1726,0.000285553486481542,0,0,1,6,0.011503319529349899
5380,1822,0.000285553486481542,0,0,1,6,0.011503319529349899
5445,5567,5.5793958692181995e-06,0,0,1,6,0.011503319529349899
5451,1864,6.954810109870415e-05,0,0,1,6,0.011503319529349899
5454,1869,1.662664647701694e-06,0,0,1,6,0.011503319529349899
5456,2853,3.4449925127852305e-07,0,0,1,6,0.011503319529349899
5616,6253,1.202691691347721e-05,0,0,1,6,0.011503319529349899
5700,6760,6.194210755932432e-07,0,0,1,6,0.011503319529349899
5707,4669,1.7310035102635224e-05,0,0,1,6,0.011503319529349899
5767,2779,1.1070573106631156e-05,0,0,1,6,0.011503319529349899
5843,6216,1.0077077390787186e-05,0,0,1,6,0.011503319529349899
5856,2230,2.8306139868996483e-09,0,0,1,6,0.011503319529349899
5859,4746,6.506031546359854e-06,0,0,1,6,0.011503319529349899
5902,2437,4.51172404567315e-05,0,0,1,6,0.011503319529349899
5910,3816,2.6016651553997654e-05,0,0,1,6,0.011503319529349899
5916,2296,7.656126073140897e-06,0,0,1,6,0.011503319529349899
5972,2355,7.656126073140897e-06,0,0,1,6,0.011503319529349899
6000,2392,0.000285553486481542,0,0,1,6,0.011503319529349899
6088,2491,2.2096075729666295e-07,0,0,1,6,0.011503319529349899
6163,2558,1.52585119649923e-06,0,0,1,6,0.011503319529349899
6176,3261,2.502853271471716e-06,0,0,1,6,0.011503319529349899
6199,2598,9.507072314722159e-07,0,0,1,6,0.011503319529349899
6210,3791,1.802915215188279e-06,0,0,1,6,0.011503319529349899
6250,2665,3.9726529814422195e-06,0,0,1,6,0.011503319529349899
6316,2770,3.53635633274682e-06,0,0,1,6,0.011503319529349899
6339,2806,4.801772744527421e-06,0,0,1,6,0.011503319529349899
6363,4690,0.000285553486481542,0,0,1,6,0.011503319529349899
